;data_account;data_amount;data_contract_address;data_evt_block_number;data_evt_block_time;data_evt_index;data_evt_tx_hash;data_writeAmount
1327;\x26a6dc267e276fded7b40251c8fc08b1b40df367;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11277873;2020-11-17T21:26:31+00:00;210;\x7a20061b6d084ab71e3b57b018274c0f1d139e1eb790fcf91f038a81d923a90a;1004237568595779734419
1328;\x2ae461c5dcfc259a6fd9da6178fd0d1920309619;0.29;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11278492;2020-11-17T23:46:20+00:00;214;\x90b9ff975cf8abd5ae9a6192bb7e989a30f3432ac984403a0ec81b2046433f34;2912288948927761229817
1329;\xbc76cf38b048a1c76add3ba5115fd8e545ba6599;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279126;2020-11-18T02:00:54+00:00;257;\xde332974e0d76e116170b0b8947b2f7efcad2eb63dc57c3ca411635df30a1d2c;100423849298343595861
1330;\xe1e4d457a9ada9407d0f0697a760854f5a64f24a;35.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279129;2020-11-18T02:01:54+00:00;149;\x89cb53e5d2fad4e79565c87683dfc31e0236d67b68434fdee7ab60659496d982;351483472544202585514575
1331;\xe501b29da834bcd7b4ab2cff1f70d4b4760d3663;0.04;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279217;2020-11-18T02:21:47+00:00;294;\x6c5f8542df8fe25bfab49bb57cf20f61b8c4209bd77c1bfde24226b565131b67;401695397193374383445
1332;\x83b7f4547401141f4c1fd21e86e3f72579bbe3ec;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279264;2020-11-18T02:30:51+00:00;100;\x2276c8145baa2c113d61afe22e3d4a0a8d8bbe2794947861ed8ca46a1ec40dff;1004238492983435958613
1333;\x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e;0.1738;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279312;2020-11-18T02:42:46+00:00;159;\x3805bf7497f75cb7ad6975d69bc8676720084110abae263ba3cd95e223793808;1745366500805211696069
1334;\xe28e120834378746dd68a4f0b0ed6a4876352197;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279349;2020-11-18T02:50:57+00:00;241;\x28144780f3fdf9125b02d2266986fb076cde81ab750e75e729f5fb7feece2240;502119246491717979306
1335;\x909fdf2feea01276081253e2486dfbc81ab491d4;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279396;2020-11-18T03:01:36+00:00;148;\xa175293664b1393e1d9716a41e46d674816302f6524212d515350c6198a23154;5021192464917179793065
1336;\x6e3167c7b68f92a9c33278d5ad059e150f06b50c;1.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279411;2020-11-18T03:04:56+00:00;46;\xc83ff64afca501fff522ff69180ba9789bab37268ef7b9f190f5b7283e83eaa0;14059338901768103420583
1337;\x3468b0011afc7cc246fa6fa8882bbe3dd03ba3ad;0.02;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279566;2020-11-18T03:42:35+00:00;252;\xb7e0b9f61b5d2442325f92f6d856e776393c72d762962b3cee564be712a19c27;200847698596687191722
1338;\x5ab869786d31290b631fa3cd3dcf38ee2430c7c3;1.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279642;2020-11-18T03:58:50+00:00;156;\xbdfb38d65aad10433e81a6c4f2e1aeab4c08dfbc39e660b9c01d6a9e2c8774e5;14059338901768103420583
1339;\xe04d779b643df2e4015450db71e77a1cbfff6817;0.18;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11279875;2020-11-18T04:49:04+00:00;309;\x29acbb7ab6b9b4ee5a380538ee34f0d78381fcf312a114456db375747a61d331;1807629287370184725503
1340;\x6a1cf24c645db2e37141fa12e70cb67e56b336f3;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11280073;2020-11-18T05:33:53+00:00;107;\xeff95a852d20253360ff651545cc32454401f809f98a2a68380e7054e22f0249;1004312816603081149988
1341;\xf740fc99156b680773d4c0f9df164d54a06f5090;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11280440;2020-11-18T06:57:04+00:00;275;\x528aeff396c648c7bab7fb1fe474354643b490b149fe2a2c203da97ff0ebf829;2009368703195940215701
1342;\xd8008ede4559e51efaa8f2a7f8e4f5ffb1fb8f28;0.02;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11281152;2020-11-18T09:38:25+00:00;129;\x0c490179c353b7cc01589c9ad2410a8ecc1cd61b1522104bf352c2c0f36addfd;200930157040437686311
1343;\x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11281739;2020-11-18T11:45:14+00:00;105;\x66b44dabda3940e9ab6a0dd5dd25e8214b10c55bb15e207478c429caf1b2bca0;5023270698893439298271
1344;\xbae91a25dbd6aa0d15e30a6ae7958f885ff3ec4b;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11282229;2020-11-18T13:32:31+00:00;84;\x5ece195d294b1dc3d57f97ed1a302087140c878ba1e9d59de5b822d9d67938f3;5023270698893439298271
1345;\x3468b0011afc7cc246fa6fa8882bbe3dd03ba3ad;0.022;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11282478;2020-11-18T14:29:10+00:00;232;\x33c9352ae2f37b670178f9029be0ce0c6766b8aaf7dc2e40cc58e15466adb1b7;221023910751311329123
1346;\xcfe772359db751f44b24ff72b4a74f68a2f8675a;5.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11282728;2020-11-18T15:32:06+00:00;171;\x1f15f316da43f9bef7a942f541284a457e505afe81e60884bb4f18ec440464b2;52242078593037449339971
1347;\xac690f7fbc28252dc25f71ca2c1fade14cf63423;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11282781;2020-11-18T15:42:50+00:00;262;\x77fd4509dee8d52085f99d845b664d0c967687ccf11749be0ded8fc4eb3bb87f;3013966072675237461921
1348;\x4fb685826a37c4d607059c53cac1b9142f295f01;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11283058;2020-11-18T16:43:45+00:00;59;\x3220c9fcaa09ce2a5ad79263529957651548980af5809ff7ee061d96ddaf0f03;10046553575584124873071
1349;\x3e078e57ce8650c1f31e02e1733d69bac0477918;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11283938;2020-11-18T19:52:55+00:00;243;\xaf2f345e20461d4a6c0aa19ff83329fc3a0fe9db8e3e2cc9dcd32c72d9d89975;4020435704347794611675
1350;\x9efab36288565dc343b6909350767cb392aa4f69;5.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284122;2020-11-18T20:33:13+00:00;191;\x16f791d96743cea97890bf93a0296902e8bf9129b756af7756e18f7291e16776;50255446304347432645942
1351;\x2b2411bd9dcfb0d3f375521917e623676987dfb1;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284141;2020-11-18T20:35:49+00:00;61;\x9c3f24388750136288627f84630915bd090b92f3b8f3591794dbe826986b121c;20102178521738973058377
1352;\x1ac28d13abc818a75b8cf35bb25d31f7d31f26d3;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284166;2020-11-18T20:39:18+00:00;233;\x8244b4bce61a2eae3fc7413928f8b5c635b651bdd737864072c9ee3be7e083bd;1005108926086948652918
1353;\x9c522e518bed1a71b5d465614bc64dd512d8f2fc;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284184;2020-11-18T20:43:19+00:00;60;\x44b7b319cb4cf867dc1f9a131eeb5699aea4ac8beb479e5bc4e1650fe87952d2;10051089260869486529188
1354;\x6a12795beb0c4dfe39b5cb1ceec8ce1784a9f073;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284191;2020-11-18T20:44:39+00:00;239;\xa78d2833f884a1f19a61966f2d17ef6364c9662dff1ee98192a20858d65bc872;4020435704347794611675
1355;\x65b0d5e1dc0dee0704f53f660aa865c72e986fc7;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284231;2020-11-18T20:54:01+00:00;45;\x11a7e334a2644a77c0f0dbf1c4a8ec72514b610c422b4ca32f421d2b124ff796;1005108926086948652918
1356;\x529dc8d8e7aa7ad5cf9968a8c4a7475395312c86;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284888;2020-11-18T23:33:21+00:00;221;\x2bf90db71d956f4d1e3a4a56a1d2e330c8c46c439bc65fef3d25dba89908f65a;5025588974841191196593
1357;\x330e75e1f48b1ee968197cc870511665a4a5a832;2.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11284912;2020-11-18T23:38:43+00:00;320;\xbec830b0c675d2d37376b32e27430034cf8f09992eebb11562e0684e22f6344a;22113230224399081840107
1358;\xe84f67eca9ed5c69c0915b13533eb09b63f0edb1;0.11;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11285124;2020-11-19T00:23:43+00:00;190;\x489926f92c21a54ce60c377e6fc131166c50a864c7375818e1dc0529db46a785;1105660254842887713145
1359;\xe7af00d7e08683bc4e21e07d70186f5258dc3c82;0.005;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11285296;2020-11-19T00:59:26+00:00;96;\x9139c2ded358588b7a276fc241c7256534c27c458d44f1d018fa6d039d9346af;50257284311040350597
1360;\xf282280815007b9cbac12b76b668d825b952a375;0.014;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11285627;2020-11-19T02:15:45+00:00;293;\x1939636433b0b23ade0e2b9e588f9c22022b07ec0eac99efe2bcebff3a6ab2d8;140720396070912981673
1361;\x2bb8ab3c2a9837de97a83c228a07e16928b4f07f;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286046;2020-11-19T03:43:09+00:00;155;\x9ba5cb37d1b4a5f0ce908ff4dc37ec9ff76e1e0e5ffee6327c825753671a2331;5025726122335694505210
1362;\x1c6e52fca5969b3ecf2f80cd1f929a9fc74a78dc;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286164;2020-11-19T04:10:34+00:00;217;\x5fbf654c4bd1f3c973589db1ce1e6b05c25ce05912f5cc54f83f77e4ad31f0be;1005145224467138901042
1363;\x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286257;2020-11-19T04:29:49+00:00;150;\x4ab6ae7a67bd22623b25e304b2c3d51994b9572b77ac5073585d7a017f56000a;4020580897868555604168
1364;\x6661e7afbe1bf703992889e9ad93832df60a3d99;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286392;2020-11-19T04:58:32+00:00;229;\xede1dc118ed256091c3f0cd99edcc98f5ec08daac3b12748fb6fcaf11847345c;3015435673401416703126
1365;\xf2cf1d5e13bf7da809758985974b27dc4c58693f;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286457;2020-11-19T05:15:19+00:00;213;\x2daa6db52c922085f7db18d97bf3689ca133fe51a3cd2053ae2c138b438a071c;502572612233569450521
1366;\x340a637a0704ea65aa51d5d59f2dc574be5d1976;0.001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286596;2020-11-19T05:50:28+00:00;292;\x48c7dc175400c72ec10b7486ae142296eaf86a48ad8eec14ed6faabd18b5a7b5;10051452244671389010
1367;\xab8140174c6e46d78bed397b96da352ea38c2821;34.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286804;2020-11-19T06:31:12+00:00;193;\x8a01ad864bbfa024d78486fab74ceb9572614f4b4007eb5b4dfbc2464420ac6c;341726210192496865596425
1368;\x330e75e1f48b1ee968197cc870511665a4a5a832;11.8;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286812;2020-11-19T06:33:27+00:00;22;\xac4f6f5d2b733fd36dc2399051eee37243ae367ff8a13ed70c2054d584fd3a81;118599096478572441589347
1369;\x330e75e1f48b1ee968197cc870511665a4a5a832;4.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286829;2020-11-19T06:36:11+00:00;10;\x0730d32dba24da383582896fc35f3b6bd2d77db41e67e20db353b2263abc0e73;49248777351271607100661
1370;\x3993c959bbf76bda763cf0ae9248f30b28ebbce2;0.169;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286922;2020-11-19T06:57:18+00:00;300;\x3af2da5eb81dda5f89707f41e253323eec9861fe441d396dfe561273872b21ac;1698580280074469714288
1371;\xab292a0b800865af489fab8eb55306e3df83575f;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11286993;2020-11-19T07:13:01+00:00;90;\x00100bf093a7271e7bce3e3ac883cea1ffec4bfbb47430c61d8d2f40ce888df2;4020308355205845477605
1372;\x1824db66ae6d644f0be2aec44eb0638b76e9a6a7;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11287492;2020-11-19T09:03:03+00:00;156;\x5dbf6bc79a62d6cfaefe721a1b16d59d02a52de8493272edc9e4326a83c3449b;2010154177602922738802
1373;\x0827bae42e9fffd8a82e9c8f432b45118fb98abf;0.0001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11287519;2020-11-19T09:08:35+00:00;281;\x746ed16819d96b7a0ced15c291fc5975089e4c15466da9b0432ae7f923b4b7f1;1005137979048311248
1374;\xd5e089906d0c759f27403f3db7ae76007ca09dad;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11288638;2020-11-19T13:17:06+00:00;232;\x7cb6a070dbdd6aa98d742009feb53312a6bc3362982ac35cef6ae8bc3ac0deaf;100507137360774348945
1375;\xc28f85d6a2cd2252dac06f3db42a17033c4e7791;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11288734;2020-11-19T13:36:04+00:00;8;\x83933bcc5c7a81ceafa08a02f9929ca39fb021fb0aa189357a489d443560bfb7;502535686803871744729
1376;\xdd152203cbab78e2479fce5820f6a0da2966735a;8.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11288741;2020-11-19T13:37:15+00:00;126;\xb7f56d24dda8481cbc92309236a08d0e54e482981f0cd5604a12b866732ef7b5;85431066756658196604083
1377;\x529dc8d8e7aa7ad5cf9968a8c4a7475395312c86;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11288780;2020-11-19T13:46:48+00:00;297;\xe11ca01f104ca434a8294e32b403023e931729de5a7614b1684f7b00800b3eab;3015214120823230468379
1378;\xcef154b4dfe2069ffbe02a7fcd3d7f9ed8abd23b;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11289297;2020-11-19T15:30:15+00:00;216;\x114dc9b53ecb49a5ec522cd1aa80fdd7976d9528be86274430570d1a39c14e83;1005048971245726069949
1379;\xaae3131ae7876251c85f6f16e198a6aef954085f;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11289544;2020-11-19T16:28:36+00:00;325;\xa3ddc9d404ddb37028cede5f69ce846573a30f7c33284560b37b85d4f0297c17;1005048971245726069949
1380;\xb7f9f538aa1b41ae2853eb63f1939187ffe70eb4;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11289643;2020-11-19T16:49:19+00:00;354;\x306bc9987cf34dc50c2160aae1bce8481296cd9b988433d89a7de44516b68699;251176521841503322759
1381;\x53f2736fae551c998d4e72e519f1acf474264de4;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11289911;2020-11-19T17:47:11+00:00;340;\x539f30601519208af3381fb23d4cf2d07b6eb9f89a9c1b3ea134f64c103239e5;3014122654188037947768
1382;\xf7685bdb90e4c6ba90bc1f0004cc1c6bcaa79149;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290143;2020-11-19T18:36:10+00:00;73;\x4a6199bb6b236037accbf92a584e0f654f2fe9080c8a3bca52c55c1584f041d6;10047075513960126492562
1383;\x330e75e1f48b1ee968197cc870511665a4a5a832;90.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290195;2020-11-19T18:49:16+00:00;37;\x09d867bc4b95bb6134c68f3dd35b5b1ac1f688f871b97feba7b8d63917c67f6a;904236796256411384330609
1384;\xd1051625d687b1199db6da2249734696ceed2433;0.023;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290261;2020-11-19T19:04:36+00:00;182;\xea374d977b5ada46df749c86e910e351ca6951ebde4a3286d7fb128b8040454e;231082736821082909328
1385;\x65b0d5e1dc0dee0704f53f660aa865c72e986fc7;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290273;2020-11-19T19:08:14+00:00;181;\xfdc32e5dd5c8f3891dc4d98a03c7a0da16a43618ee3b27e737a14aafc5d16690;2009415102792025298512
1386;\xaec6534caabf36defd5a440caa6b856d3c528fff;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290423;2020-11-19T19:41:59+00:00;159;\x3a7fd43bdf4069a96dae1b44c5ea4fa92045dd13c3b6333c59465aa7ec84e43c;1004707551396012649256
1387;\x03dc54da70469dc3d53d4af0ae43236b6ff4f2b7;0.25;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290563;2020-11-19T20:15:35+00:00;61;\x8e676dc114ef328b5fc4a78463f5b9dbcbe13924f2192376968197b1ebedf42c;2511768878490031623140
1388;\x1ac28d13abc818a75b8cf35bb25d31f7d31f26d3;0.12;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290669;2020-11-19T20:35:15+00:00;253;\x6b858367014ca8898b75186180c92855f75c515336bcd0d8f2292d74ddc6830b;1205649061675215179107
1389;\xcd22a3962a067472b335cf2564365c3034bc975b;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290846;2020-11-19T21:11:03+00:00;194;\x0528bebd36933fae5675d62c67b95bd6135a922d03a4043859bced91939e239f;10047075513960126492562
1390;\x7ece5fc7290e8df49f8f1ca2f838dc1c8b0712f1;0.0144;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290866;2020-11-19T21:16:37+00:00;245;\x5b94cdadbeeff313cc6ac42d9fab1689aee2ab6978e87008b2d71118a613516a;144677887401025821492
1391;\x7ece5fc7290e8df49f8f1ca2f838dc1c8b0712f1;0.04;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290910;2020-11-19T21:25:14+00:00;184;\x9d6984654ff53fb13badf5c0734f1350250566b6fc4c515088d7eb7d661b62ea;401883020558405059702
1392;\xce2f0727943e7c1a17f27aa6f67ed6821cdf8d7d;1.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290937;2020-11-19T21:29:49+00:00;153;\xda9c9218af69263a84c0d40288ff2cabab259d6a06c0c0c2bcd1e0392e9d50f3;15070613270940189738843
1393;\x691c9aa66791c97bf690b9df045c0f95ea3067f1;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11290939;2020-11-19T21:30:23+00:00;310;\xc3936f3cb0495245bbd21c45a63c7b7f31a27258dee089217c571a391d3f5b67;4018830205584050597024
1394;\x644ba41e93651c4f2d1c8c07c482494501f81104;0.005;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291264;2020-11-19T22:40:56+00:00;312;\x4728fce1dcc24d5249ad402cea3ee1dbd6c8f6796704779a98bcec142467b054;50235377569800632462
1395;\x0e278f7ef9f25c25e58110f828573f242c65d290;0.15;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291295;2020-11-19T22:49:39+00:00;205;\xa4e9c8bc01abaa237bf60bad2ed5e65ebae82d4cb5ae9d446f8c1df2c213a8d4;1507061327094018973884
1396;\x644ba41e93651c4f2d1c8c07c482494501f81104;0.035;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291299;2020-11-19T22:50:29+00:00;135;\x9e87057e066762a0d0a7a3f80532adc94d3e5315fb9a8fabf4bb09517d67b01d;351647642988604427239
1397;\x98e68e140294c77049f6b9ce35ddc42854ebf32d;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291359;2020-11-19T23:03:18+00:00;230;\xb057dffef985990e667557bdf57ea39427e6f089fb9af41f3b3af766996f4bb7;100470755139601264925
1398;\x2c7320be7040a0a05d4d203385da7e907a517737;1.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291371;2020-11-19T23:06:41+00:00;138;\x6263b2c8361f9e4225d3d46108bf209a03600cc53187e585135450515ea278ec;15070613270940189738843
1399;\xca748cb3e3de6ceab581db13bb9362d4d55353b9;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291398;2020-11-19T23:11:38+00:00;95;\xfc8adce6478b7bd19644a1e5b9b9a9d58cb06b9ee64891e8abd9c2e89c4d4fd7;4018750471953510574884
1400;\xca748cb3e3de6ceab581db13bb9362d4d55353b9;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291452;2020-11-19T23:25:07+00:00;89;\x6a1f20271888749c23d776a4c4aabf4fdac98ebb6cc03abd709e0757973e7f24;2009375235976755287442
1401;\xe919ca68bc3c73cd524767aa4c67146ba67288fb;20.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291567;2020-11-19T23:50:33+00:00;175;\x36c89cc09f5bc220c8f8c2361a71ab0ae0763028aaafaefe23ce871e0abe931f;200937523597675528744211
1402;\x7ad7100117ee2554605f500007bada9d936a6052;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11291807;2020-11-20T00:40:10+00:00;166;\x93a7b98bf26f4cda659756a79c170e6cd6479232c90fcc20b16c139926d286b9;20093752359767552874421
1403;\x5e38b802525de11a54506801b296d2aa93d033ef;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292093;2020-11-20T01:45:02+00:00;80;\x0f5d50c028448ff2738d83428ad3cf8c4f273d19b4f6fd45a3c1e0332ea19ba3;1004687617988377643721
1404;\xea472ae4f3883850b7bdf7f5ba0548f33b9edc1f;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292152;2020-11-20T01:59:16+00:00;270;\x1a9365a23f9b1b3c8e867fc5d4853bc6c07579a1838fe462a03696129684b431;1004687617988377643721
1405;\x2ae461c5dcfc259a6fd9da6178fd0d1920309619;0.21;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292175;2020-11-20T02:04:11+00:00;59;\x41b996bbfe88a5f9b6e15b242666c40ee66aa461f435214e9af4662090b510ce;2109843997775593051814
1406;\xa0fe41be1323bdc295f65575decb37f15a99c29d;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292226;2020-11-20T02:16:16+00:00;200;\x312b2d74d32efceea09a78e18bc4ba22f011046f434baf72a8aec71865647def;1004687617988377643721
1407;\x97b6c23350f35d012084415928aa4df12ea0f2fc;0.05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292307;2020-11-20T02:37:32+00:00;177;\x42738bb4e85664a66ab7966b4671aef62f956218f66383533e7fd48dafae3c9e;502343808994188821860
1408;\x8639afaba2631c7c09220b161d2b3d0d4764ef85;22.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292410;2020-11-20T02:59:05+00:00;186;\xe13581677361088f10820f7f469cb8689aa0ff9d4b629ac5d1af1d77ddad5d0e;221030260579394389632385
1409;\x3751703d260439482daf05eed4105087ebf5ee28;0.02;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11292859;2020-11-20T04:45:11+00:00;155;\x7a12ba7a531d9285f42c118e54bd203380644d90b85a355787e9ffddae42b2f2;200938303698594391167
1410;\x1a4689403e6e70c5e37046cd43db1847c6dc3e7b;0.328;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11293118;2020-11-20T05:40:37+00:00;86;\xeda0a6726e58294ca51af944f2ead9e9336eb23ccc09fe61feff0828b44b2974;3295393095936445925888
1411;\x2c7320be7040a0a05d4d203385da7e907a517737;5.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11293299;2020-11-20T06:19:08+00:00;45;\x5366ad6e130b588d51f1500261fa52cba97b59a8df6b19d8e7b839d2a00c4dc8;50234650852689724480009
1412;\xc24d13587edbacc406b7bb64933b7e7bf4986589;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11293604;2020-11-20T07:20:11+00:00;178;\x386a43dcbcd95ba2824900c68b95d14e3bed576bbbf8a5fafda30919fc7756bc;5023465085268972448000
1413;\x46d421d4fe905794b601b39c9e01ec6224c6b0f6;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11293949;2020-11-20T08:43:04+00:00;323;\xe1819e0d8697d174f0f0f3a6cba6a3bdf63f6d19529920b0da15653b83e28d6d;251173700499029307032
1414;\x46d421d4fe905794b601b39c9e01ec6224c6b0f6;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11293950;2020-11-20T08:43:10+00:00;47;\xa1b19dd01db86f0540b8b4c0c9a4b0eb8252980a0674e10bd22764a29502b162;251173700499029307032
1415;\x3468b0011afc7cc246fa6fa8882bbe3dd03ba3ad;0.0245;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11295585;2020-11-20T14:38:53+00:00;208;\x1ab19aed21f09157ea31ca566a33213fcffee1d453a9d3c6bff953348bd4cfe5;246162661702195226577
1416;\xa66e3dc809ceb24582b026a044a0b2d2d6369ea5;0.039;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11295884;2020-11-20T15:48:35+00:00;287;\x5907ea517b5664b38bd490f8b9c2176a885e0e4c61a6ee46f5e6aa85e243a22e;391864134846155830595
1417;\x6100ac7f99090e4d6b227cbdc4bd9b6bc4eaf594;0.04;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11296233;2020-11-20T17:05:13+00:00;56;\x8c2e95660ce9ae4edc881c088575dbdc08a3de2893b8baa6a83a7407dee05f50;401914918814591722961
1418;\xc394577274a0c3356133027e3c52417ba510daf5;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11296313;2020-11-20T17:23:42+00:00;53;\x8df0d49bbff4c56a3e81ba8d4f1d8bbb2197afdc31138e085c1ac0d091e048d5;1004787297036479307402
1419;\x055de0509847776d1d1b8e6ad9635fb5b53a0bc0;1.25;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11296790;2020-11-20T19:14:18+00:00;198;\xdd050c48cde9a2461e13cfaa9cdaa1fbb46232238a4eede7bfe152ebf99e9029;12575205275246920266550
1420;\xd884aca1897ac45515cee6d5fd48f341b4023ace;97.7;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11297050;2020-11-20T20:16:03+00:00;104;\x6e6cf58069c3e092c20dc1e164df9353eab276b04c4012b8cef74b04df7eae8b;982878443359438890563774
1421;\x691c9aa66791c97bf690b9df045c0f95ea3067f1;2.99;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11297124;2020-11-20T20:28:58+00:00;48;\xe56c1e2e521c0fdf2b181461d43391d2c68bc643ab6e191c8a1a22ad7f69aadd;30079903230754578124725
1422;\x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0;1.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11297319;2020-11-20T21:13:46+00:00;177;\x91a46f98b33533dab245e16b65f5d7d419d5dad50998116a13661b0097ca0212;19114317976254756744041
1423;\xd04bf9c1efa966918d7cb6c407692dbf8e069866;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11298429;2020-11-21T01:19:03+00:00;59;\x05a5eea91e5bd97e272506610a83ed5da0882926e74bc4a951b3e4390ae966f5;251513440715334803090
